timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
"2025-04-01T00:15:07.401Z","01.04.2025 03:15:07","INV1","COM3","slave_4","energy",25247,"Накопленная разрядная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:07.711Z","01.04.2025 03:15:07","INV1","COM3","slave_4","energy",25248,"Накопленная разрядная энергия (младший байт)","kWh",44,
"2025-04-01T00:15:08.011Z","01.04.2025 03:15:08","INV1","COM3","slave_4","energy",25253,"Накопленная нагрузочная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:08.330Z","01.04.2025 03:15:08","INV1","COM3","slave_4","energy",25254,"Накопленная нагрузочная энергия (младший байт)","kWh",3779,
"2025-04-01T00:15:08.633Z","01.04.2025 03:15:08","INV1","COM3","slave_4","error",25261,"Сообщение об ошибке 1","-",0,
"2025-04-01T00:15:08.947Z","01.04.2025 03:15:08","INV1","COM3","slave_4","error",25262,"Сообщение об ошибке 2","-",0,
"2025-04-01T00:15:09.255Z","01.04.2025 03:15:09","INV1","COM3","slave_4","error",25265,"Сообщение о предупреждении 1","-",0,
"2025-04-01T00:15:09.568Z","01.04.2025 03:15:09","INV1","COM3","slave_4","error",25266,"Сообщение о предупреждении 2","-",0,
"2025-04-01T00:15:09.878Z","01.04.2025 03:15:09","INV2","COM4","slave_4","info",20000,"Тип устройства (старший байт)","-",20566,
"2025-04-01T00:15:10.174Z","01.04.2025 03:15:10","INV2","COM4","slave_4","info",20001,"Тип устройства (младший байт)","-",1800,
"2025-04-01T00:15:10.487Z","01.04.2025 03:15:10","INV2","COM4","slave_4","info",20002,"Серийный номер (старший байт)","-",65535,
"2025-04-01T00:15:10.794Z","01.04.2025 03:15:10","INV2","COM4","slave_4","info",20003,"Серийный номер (младший байт)","-",65535,
"2025-04-01T00:15:11.105Z","01.04.2025 03:15:11","INV2","COM4","slave_4","info",20004,"Версия оборудования","-",10101,
"2025-04-01T00:15:11.418Z","01.04.2025 03:15:11","INV2","COM4","slave_4","info",20005,"Версия программного обеспечения","-",21706,
"2025-04-01T00:15:11.718Z","01.04.2025 03:15:11","INV2","COM4","slave_4","info",20006,"Версия протокола","-",10414,
"2025-04-01T00:15:12.023Z","01.04.2025 03:15:12","INV2","COM4","slave_4","status",25201,"Состояние работы","-",3,
"2025-04-01T00:15:12.332Z","01.04.2025 03:15:12","INV2","COM4","slave_4","status",25205,"Напряжение АКБ","V",548,
"2025-04-01T00:15:12.638Z","01.04.2025 03:15:12","INV2","COM4","slave_4","status",25206,"Выходное напряжение инвертора","V",2206,
"2025-04-01T00:15:12.952Z","01.04.2025 03:15:12","INV2","COM4","slave_4","status",25207,"Сетевое напряжение","V",2219,
"2025-04-01T00:15:13.248Z","01.04.2025 03:15:13","INV2","COM4","slave_4","status",25210,"Ток инвертора","A",7,
"2025-04-01T00:15:13.554Z","01.04.2025 03:15:13","INV2","COM4","slave_4","status",25213,"Мощность инвертора","W",65462,
"2025-04-01T00:15:13.849Z","01.04.2025 03:15:13","INV2","COM4","slave_4","status",25214,"Мощность сети","W",65138,
"2025-04-01T00:15:14.155Z","01.04.2025 03:15:14","INV2","COM4","slave_4","status",25215,"Мощность нагрузки","W",298,
"2025-04-01T00:15:14.470Z","01.04.2025 03:15:14","INV2","COM4","slave_4","status",25216,"Процент нагрузки","%",5,
"2025-04-01T00:15:14.782Z","01.04.2025 03:15:14","INV2","COM4","slave_4","status",25233,"Температура радиатора AC","C",49,
"2025-04-01T00:15:15.093Z","01.04.2025 03:15:15","INV2","COM4","slave_4","status",25234,"Температура трансформатора","C",63,
"2025-04-01T00:15:15.405Z","01.04.2025 03:15:15","INV2","COM4","slave_4","status",25235,"Температура радиатора DC","C",43,
"2025-04-01T00:15:15.720Z","01.04.2025 03:15:15","INV2","COM4","slave_4","energy",25245,"Накопленная зарядная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:16.026Z","01.04.2025 03:15:16","INV2","COM4","slave_4","energy",25246,"Накопленная зарядная энергия (младший байт)","kWh",1076,
"2025-04-01T00:15:16.336Z","01.04.2025 03:15:16","INV2","COM4","slave_4","energy",25247,"Накопленная разрядная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:16.648Z","01.04.2025 03:15:16","INV2","COM4","slave_4","energy",25248,"Накопленная разрядная энергия (младший байт)","kWh",43,
"2025-04-01T00:15:16.964Z","01.04.2025 03:15:16","INV2","COM4","slave_4","energy",25253,"Накопленная нагрузочная энергия (старший байт)","kWh",0,
"2025-04-01T00:15:17.277Z","01.04.2025 03:15:17","INV2","COM4","slave_4","energy",25254,"Накопленная нагрузочная энергия (младший байт)","kWh",7482,
"2025-04-01T00:15:17.574Z","01.04.2025 03:15:17","INV2","COM4","slave_4","error",25261,"Сообщение об ошибке 1","-",0,
"2025-04-01T00:15:17.891Z","01.04.2025 03:15:17","INV2","COM4","slave_4","error",25262,"Сообщение об ошибке 2","-",0,
"2025-04-01T00:15:18.208Z","01.04.2025 03:15:18","INV2","COM4","slave_4","error",25265,"Сообщение о предупреждении 1","-",0,
"2025-04-01T00:15:18.516Z","01.04.2025 03:15:18","INV2","COM4","slave_4","error",25266,"Сообщение о предупреждении 2","-",0,
"2025-04-01T00:15:18.820Z","01.04.2025 03:15:18","INV3","COM5","slave_4","info",20000,"Тип устройства (старший байт)","-",20566,
"2025-04-01T00:15:19.112Z","01.04.2025 03:15:19","INV3","COM5","slave_4","info",20001,"Тип устройства (младший байт)","-",1800,
"2025-04-01T00:15:19.420Z","01.04.2025 03:15:19","INV3","COM5","slave_4","info",20002,"Серийный номер (старший байт)","-",65535,
"2025-04-01T00:15:19.728Z","01.04.2025 03:15:19","INV3","COM5","slave_4","info",20003,"Серийный номер (младший байт)","-",65535,
"2025-04-01T00:15:20.028Z","01.04.2025 03:15:20","INV3","COM5","slave_4","info",20004,"Версия оборудования","-",10101,
"2025-04-01T00:15:20.332Z","01.04.2025 03:15:20","INV3","COM5","slave_4","info",20005,"Версия программного обеспечения","-",21706,
